[2018-07-18T17:25:08.399] [DEBUG] logs\debug.log - Created User instance Todd
[2018-07-18T17:25:08.399] [DEBUG] logs\debug.log - Deducting 819 from Todd
[2018-07-18T17:25:08.400] [DEBUG] logs\debug.log - Adding new user Rob S to Map
[2018-07-18T17:25:08.401] [DEBUG] logs\debug.log - Created User instance Rob S
[2018-07-18T17:25:08.401] [DEBUG] logs\debug.log - Adding 819 to Rob S
[2018-07-18T17:25:08.402] [DEBUG] logs\debug.log - Converting 101 to string
[2018-07-18T17:25:08.403] [DEBUG] logs\debug.log - Result of conversion: 1.1
[2018-07-18T17:25:08.404] [DEBUG] logs\debug.log - Started processing transaction Todd -> Sarah T £1.1
@Sun Jan 13 2013 00:00:00 GMT+0000 message: Coffee
[2018-07-18T17:25:08.409] [DEBUG] logs\debug.log - Deducting 101 from Todd
[2018-07-18T17:25:08.415] [DEBUG] logs\debug.log - Adding new user Sarah T to Map
[2018-07-18T17:25:08.416] [DEBUG] logs\debug.log - Created User instance Sarah T
[2018-07-18T17:25:08.417] [DEBUG] logs\debug.log - Adding 101 to Sarah T
[2018-07-18T17:25:08.418] [DEBUG] logs\debug.log - Converting 271 to string
[2018-07-18T17:25:08.419] [DEBUG] logs\debug.log - Result of conversion: 2.71
[2018-07-18T17:25:08.419] [DEBUG] logs\debug.log - Started processing transaction Todd -> Laura B £2.71
@Tue Jan 15 2013 00:00:00 GMT+0000 message: Golf Bets
[2018-07-18T17:25:08.420] [DEBUG] logs\debug.log - Deducting 271 from Todd
[2018-07-18T17:25:08.421] [DEBUG] logs\debug.log - Adding new user Laura B to Map
[2018-07-18T17:25:08.422] [DEBUG] logs\debug.log - Created User instance Laura B
[2018-07-18T17:25:08.428] [DEBUG] logs\debug.log - Adding 271 to Laura B
[2018-07-18T17:25:08.429] [DEBUG] logs\debug.log - Converting 717 to string
[2018-07-18T17:25:08.430] [DEBUG] logs\debug.log - Result of conversion: 7.17
[2018-07-18T17:25:08.430] [DEBUG] logs\debug.log - Started processing transaction Laura B -> Tim L £7.17
@Fri Jan 18 2013 00:00:00 GMT+0000 message: Jenkins Fees
[2018-07-18T17:25:08.431] [DEBUG] logs\debug.log - Deducting 717 from Laura B
[2018-07-18T17:25:08.432] [DEBUG] logs\debug.log - Adding 717 to Tim L
[2018-07-18T17:25:08.433] [DEBUG] logs\debug.log - Converting 1112 to string
[2018-07-18T17:25:08.433] [DEBUG] logs\debug.log - Result of conversion: 11.12
[2018-07-18T17:25:08.434] [DEBUG] logs\debug.log - Started processing transaction Dan W -> Rob S £11.12
@Tue Jan 22 2013 00:00:00 GMT+0000 message: Sandcastle Help
[2018-07-18T17:25:08.435] [DEBUG] logs\debug.log - Deducting 1112 from Dan W
[2018-07-18T17:25:08.435] [DEBUG] logs\debug.log - Adding 1112 to Rob S
[2018-07-18T17:25:08.436] [DEBUG] logs\debug.log - Converting 486 to string
[2018-07-18T17:25:08.437] [DEBUG] logs\debug.log - Result of conversion: 4.86
[2018-07-18T17:25:08.438] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Jon A £4.86
@Fri Jan 25 2013 00:00:00 GMT+0000 message: Coffee
[2018-07-18T17:25:08.444] [DEBUG] logs\debug.log - Adding new user Ben B to Map
[2018-07-18T17:25:08.445] [DEBUG] logs\debug.log - Created User instance Ben B
[2018-07-18T17:25:08.446] [DEBUG] logs\debug.log - Deducting 486 from Ben B
[2018-07-18T17:25:08.447] [DEBUG] logs\debug.log - Adding 486 to Jon A
[2018-07-18T17:25:08.447] [DEBUG] logs\debug.log - Converting 192 to string
[2018-07-18T17:25:08.448] [DEBUG] logs\debug.log - Result of conversion: 1.92
[2018-07-18T17:25:08.449] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Ben B £1.92
@Mon Jan 28 2013 00:00:00 GMT+0000 message: Services Rendered
[2018-07-18T17:25:08.450] [DEBUG] logs\debug.log - Deducting 192 from Stephen S
[2018-07-18T17:25:08.456] [DEBUG] logs\debug.log - Adding 192 to Ben B
[2018-07-18T17:25:08.462] [DEBUG] logs\debug.log - Converting 1195 to string
[2018-07-18T17:25:08.463] [DEBUG] logs\debug.log - Result of conversion: 11.95
[2018-07-18T17:25:08.468] [DEBUG] logs\debug.log - Started processing transaction Sarah T -> Todd £11.95
@Wed Jan 30 2013 00:00:00 GMT+0000 message: Jenkins Fees
[2018-07-18T17:25:08.469] [DEBUG] logs\debug.log - Deducting 1195 from Sarah T
[2018-07-18T17:25:08.470] [DEBUG] logs\debug.log - Adding 1195 to Todd
[2018-07-18T17:25:08.476] [DEBUG] logs\debug.log - Converting 755 to string
[2018-07-18T17:25:08.476] [DEBUG] logs\debug.log - Result of conversion: 7.55
[2018-07-18T17:25:08.477] [DEBUG] logs\debug.log - Started processing transaction Sarah T -> Chris W £7.55
@Thu Jan 31 2013 00:00:00 GMT+0000 message: Poker Winnings
[2018-07-18T17:25:08.483] [DEBUG] logs\debug.log - Deducting 755 from Sarah T
[2018-07-18T17:25:08.489] [DEBUG] logs\debug.log - Adding 755 to Chris W
[2018-07-18T17:25:08.490] [DEBUG] logs\debug.log - Converting 552 to string
[2018-07-18T17:25:08.491] [DEBUG] logs\debug.log - Result of conversion: 5.52
[2018-07-18T17:25:08.493] [DEBUG] logs\debug.log - Started processing transaction Sam N -> Sarah T £5.52
@Mon Feb 04 2013 00:00:00 GMT+0000 message: Arcade Social
[2018-07-18T17:25:08.493] [DEBUG] logs\debug.log - Adding new user Sam N to Map
[2018-07-18T17:25:08.494] [DEBUG] logs\debug.log - Created User instance Sam N
[2018-07-18T17:25:08.495] [DEBUG] logs\debug.log - Deducting 552 from Sam N
[2018-07-18T17:25:08.496] [DEBUG] logs\debug.log - Adding 552 to Sarah T
[2018-07-18T17:25:08.496] [DEBUG] logs\debug.log - Converting 807 to string
[2018-07-18T17:25:08.497] [DEBUG] logs\debug.log - Result of conversion: 8.7
[2018-07-18T17:25:08.498] [DEBUG] logs\debug.log - Started processing transaction Dan W -> Rob S £8.7
@Wed Feb 06 2013 00:00:00 GMT+0000 message: Snooker Night
[2018-07-18T17:25:08.517] [DEBUG] logs\debug.log - Deducting 807 from Dan W
[2018-07-18T17:25:08.518] [DEBUG] logs\debug.log - Adding 807 to Rob S
[2018-07-18T17:25:08.519] [DEBUG] logs\debug.log - Converting 763 to string
[2018-07-18T17:25:08.520] [DEBUG] logs\debug.log - Result of conversion: 7.63
[2018-07-18T17:25:08.521] [DEBUG] logs\debug.log - Started processing transaction Rob S -> Laura B £7.63
@Thu Feb 07 2013 00:00:00 GMT+0000 message: Beers
[2018-07-18T17:25:08.527] [DEBUG] logs\debug.log - Deducting 763 from Rob S
[2018-07-18T17:25:08.528] [DEBUG] logs\debug.log - Adding 763 to Laura B
[2018-07-18T17:25:08.529] [DEBUG] logs\debug.log - Converting 1004 to string
[2018-07-18T17:25:08.534] [DEBUG] logs\debug.log - Result of conversion: 10.4
[2018-07-18T17:25:08.535] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Todd £10.4
@Sun Feb 10 2013 00:00:00 GMT+0000 message: Snooker Night
[2018-07-18T17:25:08.536] [DEBUG] logs\debug.log - Deducting 1004 from Stephen S
[2018-07-18T17:25:08.541] [DEBUG] logs\debug.log - Adding 1004 to Todd
[2018-07-18T17:25:08.542] [DEBUG] logs\debug.log - Converting 576 to string
[2018-07-18T17:25:08.543] [DEBUG] logs\debug.log - Result of conversion: 5.76
[2018-07-18T17:25:08.544] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Chris W £5.76
@Tue Feb 12 2013 00:00:00 GMT+0000 message: Misc Morale
[2018-07-18T17:25:08.545] [DEBUG] logs\debug.log - Deducting 576 from Ben B
[2018-07-18T17:25:08.545] [DEBUG] logs\debug.log - Adding 576 to Chris W
[2018-07-18T17:25:08.546] [DEBUG] logs\debug.log - Converting 154 to string
[2018-07-18T17:25:08.547] [DEBUG] logs\debug.log - Result of conversion: 1.54
[2018-07-18T17:25:08.548] [DEBUG] logs\debug.log - Started processing transaction Sam N -> Chris W £1.54
@Fri Feb 15 2013 00:00:00 GMT+0000 message: Lunch
[2018-07-18T17:25:08.555] [DEBUG] logs\debug.log - Deducting 154 from Sam N
[2018-07-18T17:25:08.562] [DEBUG] logs\debug.log - Adding 154 to Chris W
[2018-07-18T17:25:08.563] [DEBUG] logs\debug.log - Converting 698 to string
[2018-07-18T17:25:08.568] [DEBUG] logs\debug.log - Result of conversion: 6.98
[2018-07-18T17:25:08.570] [DEBUG] logs\debug.log - Started processing transaction Sarah T -> Sam N £6.98
@Mon Feb 18 2013 00:00:00 GMT+0000 message: Coffee
[2018-07-18T17:25:08.571] [DEBUG] logs\debug.log - Deducting 698 from Sarah T
[2018-07-18T17:25:08.571] [DEBUG] logs\debug.log - Adding 698 to Sam N
[2018-07-18T17:25:08.572] [DEBUG] logs\debug.log - Converting 877 to string
[2018-07-18T17:25:08.573] [DEBUG] logs\debug.log - Result of conversion: 8.77
[2018-07-18T17:25:08.579] [DEBUG] logs\debug.log - Started processing transaction Chris W -> Tim L £8.77
@Fri Feb 22 2013 00:00:00 GMT+0000 message: Lunch
[2018-07-18T17:25:08.579] [DEBUG] logs\debug.log - Deducting 877 from Chris W
[2018-07-18T17:25:08.580] [DEBUG] logs\debug.log - Adding 877 to Tim L
[2018-07-18T17:25:08.586] [DEBUG] logs\debug.log - Converting 594 to string
[2018-07-18T17:25:08.587] [DEBUG] logs\debug.log - Result of conversion: 5.94
[2018-07-18T17:25:08.588] [DEBUG] logs\debug.log - Started processing transaction Sarah T -> Stephen S £5.94
@Tue Feb 26 2013 00:00:00 GMT+0000 message: Audit and Other Financial Services
[2018-07-18T17:25:08.589] [DEBUG] logs\debug.log - Deducting 594 from Sarah T
[2018-07-18T17:25:08.590] [DEBUG] logs\debug.log - Adding 594 to Stephen S
[2018-07-18T17:25:08.596] [DEBUG] logs\debug.log - Converting 1058 to string
[2018-07-18T17:25:08.597] [DEBUG] logs\debug.log - Result of conversion: 10.58
[2018-07-18T17:25:08.598] [DEBUG] logs\debug.log - Started processing transaction Jon A -> Chris W £10.58
@Wed Feb 27 2013 00:00:00 GMT+0000 message: Rails Consultancy
[2018-07-18T17:25:08.598] [DEBUG] logs\debug.log - Deducting 1058 from Jon A
[2018-07-18T17:25:08.599] [DEBUG] logs\debug.log - Adding 1058 to Chris W
[2018-07-18T17:25:08.599] [DEBUG] logs\debug.log - Converting 173 to string
[2018-07-18T17:25:08.600] [DEBUG] logs\debug.log - Result of conversion: 1.73
[2018-07-18T17:25:08.601] [DEBUG] logs\debug.log - Started processing transaction Gergana I -> Stephen S £1.73
@Sat Mar 02 2013 00:00:00 GMT+0000 message: Audit and Other Financial Services
[2018-07-18T17:25:08.601] [DEBUG] logs\debug.log - Deducting 173 from Gergana I
[2018-07-18T17:25:08.602] [DEBUG] logs\debug.log - Adding 173 to Stephen S
[2018-07-18T17:25:08.603] [DEBUG] logs\debug.log - Converting 726 to string
[2018-07-18T17:25:08.603] [DEBUG] logs\debug.log - Result of conversion: 7.26
[2018-07-18T17:25:08.604] [DEBUG] logs\debug.log - Started processing transaction Laura B -> Sam N £7.26
@Wed Mar 06 2013 00:00:00 GMT+0000 message: Stationary Items
[2018-07-18T17:25:08.611] [DEBUG] logs\debug.log - Deducting 726 from Laura B
[2018-07-18T17:25:08.616] [DEBUG] logs\debug.log - Adding 726 to Sam N
[2018-07-18T17:25:08.617] [DEBUG] logs\debug.log - Converting 602 to string
[2018-07-18T17:25:08.617] [DEBUG] logs\debug.log - Result of conversion: 6.2
[2018-07-18T17:25:08.623] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Sarah T £6.2
@Fri Mar 08 2013 00:00:00 GMT+0000 message: Pokemon Training
[2018-07-18T17:25:08.624] [DEBUG] logs\debug.log - Deducting 602 from Ben B
[2018-07-18T17:25:08.625] [DEBUG] logs\debug.log - Adding 602 to Sarah T
[2018-07-18T17:25:08.626] [DEBUG] logs\debug.log - Converting 9 to string
[2018-07-18T17:25:08.626] [DEBUG] logs\debug.log - Result of conversion: 0.9
[2018-07-18T17:25:08.627] [DEBUG] logs\debug.log - Started processing transaction Todd -> Jon A £0.9
@Tue Mar 12 2013 00:00:00 GMT+0000 message: Automated Testing Services
[2018-07-18T17:25:08.632] [DEBUG] logs\debug.log - Deducting 9 from Todd
[2018-07-18T17:25:08.633] [DEBUG] logs\debug.log - Adding 9 to Jon A
[2018-07-18T17:25:08.634] [DEBUG] logs\debug.log - Converting 897 to string
[2018-07-18T17:25:08.634] [DEBUG] logs\debug.log - Result of conversion: 8.97
[2018-07-18T17:25:08.635] [DEBUG] logs\debug.log - Started processing transaction Todd -> Chris W £8.97
@Thu Mar 14 2013 00:00:00 GMT+0000 message: Rails Consultancy
[2018-07-18T17:25:08.636] [DEBUG] logs\debug.log - Deducting 897 from Todd
[2018-07-18T17:25:08.636] [DEBUG] logs\debug.log - Adding 897 to Chris W
[2018-07-18T17:25:08.642] [DEBUG] logs\debug.log - Converting 334 to string
[2018-07-18T17:25:08.642] [DEBUG] logs\debug.log - Result of conversion: 3.34
[2018-07-18T17:25:08.643] [DEBUG] logs\debug.log - Started processing transaction Dan W -> Chris W £3.34
@Sun Mar 17 2013 00:00:00 GMT+0000 message: Audit and Other Financial Services
[2018-07-18T17:25:08.644] [DEBUG] logs\debug.log - Deducting 334 from Dan W
[2018-07-18T17:25:08.645] [DEBUG] logs\debug.log - Adding 334 to Chris W
[2018-07-18T17:25:08.645] [DEBUG] logs\debug.log - Converting 285 to string
[2018-07-18T17:25:08.646] [DEBUG] logs\debug.log - Result of conversion: 2.85
[2018-07-18T17:25:08.651] [DEBUG] logs\debug.log - Started processing transaction Gergana I -> Rob S £2.85
@Wed Mar 20 2013 00:00:00 GMT+0000 message: Stationary Items
[2018-07-18T17:25:08.658] [DEBUG] logs\debug.log - Deducting 285 from Gergana I
[2018-07-18T17:25:08.659] [DEBUG] logs\debug.log - Adding 285 to Rob S
[2018-07-18T17:25:08.665] [DEBUG] logs\debug.log - Converting 415 to string
[2018-07-18T17:25:08.666] [DEBUG] logs\debug.log - Result of conversion: 4.15
[2018-07-18T17:25:08.672] [DEBUG] logs\debug.log - Started processing transaction Chris W -> Laura B £4.15
@Fri Mar 22 2013 00:00:00 GMT+0000 message: Git-Fu Rendered
[2018-07-18T17:25:08.673] [DEBUG] logs\debug.log - Deducting 415 from Chris W
[2018-07-18T17:25:08.674] [DEBUG] logs\debug.log - Adding 415 to Laura B
[2018-07-18T17:25:08.680] [DEBUG] logs\debug.log - Converting 239 to string
[2018-07-18T17:25:08.681] [DEBUG] logs\debug.log - Result of conversion: 2.39
[2018-07-18T17:25:08.687] [DEBUG] logs\debug.log - Started processing transaction Gergana I -> Stephen S £2.39
@Sun Mar 24 2013 00:00:00 GMT+0000 message: Coffee
[2018-07-18T17:25:08.687] [DEBUG] logs\debug.log - Deducting 239 from Gergana I
[2018-07-18T17:25:08.688] [DEBUG] logs\debug.log - Adding 239 to Stephen S
[2018-07-18T17:25:08.694] [DEBUG] logs\debug.log - Converting 782 to string
[2018-07-18T17:25:08.695] [DEBUG] logs\debug.log - Result of conversion: 7.82
[2018-07-18T17:25:08.696] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Dan W £7.82
@Wed Mar 27 2013 00:00:00 GMT+0000 message: Jenkins Fees
[2018-07-18T17:25:08.696] [DEBUG] logs\debug.log - Deducting 782 from Stephen S
[2018-07-18T17:25:08.702] [DEBUG] logs\debug.log - Adding 782 to Dan W
[2018-07-18T17:25:08.703] [DEBUG] logs\debug.log - Converting 636 to string
[2018-07-18T17:25:08.704] [DEBUG] logs\debug.log - Result of conversion: 6.36
[2018-07-18T17:25:08.709] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Stephen S £6.36
@Thu Mar 28 2013 00:00:00 GMT+0000 message: Sandbox Help
[2018-07-18T17:25:08.710] [DEBUG] logs\debug.log - Deducting 636 from Ben B
[2018-07-18T17:25:08.715] [DEBUG] logs\debug.log - Adding 636 to Stephen S
[2018-07-18T17:25:08.717] [DEBUG] logs\debug.log - Converting 477 to string
[2018-07-18T17:25:08.717] [DEBUG] logs\debug.log - Result of conversion: 4.77
[2018-07-18T17:25:08.718] [DEBUG] logs\debug.log - Started processing transaction Rob S -> Tim L £4.77
@Mon Apr 01 2013 00:00:00 GMT+0100 message: Coffee
[2018-07-18T17:25:08.719] [DEBUG] logs\debug.log - Deducting 477 from Rob S
[2018-07-18T17:25:08.720] [DEBUG] logs\debug.log - Adding 477 to Tim L
[2018-07-18T17:25:08.725] [DEBUG] logs\debug.log - Converting 264 to string
[2018-07-18T17:25:08.726] [DEBUG] logs\debug.log - Result of conversion: 2.64
[2018-07-18T17:25:08.727] [DEBUG] logs\debug.log - Started processing transaction Sarah T -> Stephen S £2.64
@Wed Apr 03 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:08.728] [DEBUG] logs\debug.log - Deducting 264 from Sarah T
[2018-07-18T17:25:08.728] [DEBUG] logs\debug.log - Adding 264 to Stephen S
[2018-07-18T17:25:08.729] [DEBUG] logs\debug.log - Converting 304 to string
[2018-07-18T17:25:08.730] [DEBUG] logs\debug.log - Result of conversion: 3.4
[2018-07-18T17:25:08.735] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Chris W £3.4
@Fri Apr 05 2013 00:00:00 GMT+0100 message: Coffee
[2018-07-18T17:25:08.736] [DEBUG] logs\debug.log - Deducting 304 from Stephen S
[2018-07-18T17:25:08.737] [DEBUG] logs\debug.log - Adding 304 to Chris W
[2018-07-18T17:25:08.743] [DEBUG] logs\debug.log - Converting 427 to string
[2018-07-18T17:25:08.744] [DEBUG] logs\debug.log - Result of conversion: 4.27
[2018-07-18T17:25:08.744] [DEBUG] logs\debug.log - Started processing transaction Tim L -> Todd £4.27
@Mon Apr 08 2013 00:00:00 GMT+0100 message: Jenkins Fees
[2018-07-18T17:25:08.746] [DEBUG] logs\debug.log - Deducting 427 from Tim L
[2018-07-18T17:25:08.746] [DEBUG] logs\debug.log - Adding 427 to Todd
[2018-07-18T17:25:08.747] [DEBUG] logs\debug.log - Converting 206 to string
[2018-07-18T17:25:08.748] [DEBUG] logs\debug.log - Result of conversion: 2.6
[2018-07-18T17:25:08.753] [DEBUG] logs\debug.log - Started processing transaction Todd -> Gergana I £2.6
@Tue Apr 09 2013 00:00:00 GMT+0100 message: Misc Morale
[2018-07-18T17:25:08.754] [DEBUG] logs\debug.log - Deducting 206 from Todd
[2018-07-18T17:25:08.762] [DEBUG] logs\debug.log - Adding 206 to Gergana I
[2018-07-18T17:25:08.768] [DEBUG] logs\debug.log - Converting 300 to string
[2018-07-18T17:25:08.769] [DEBUG] logs\debug.log - Result of conversion: 3.0
[2018-07-18T17:25:08.770] [DEBUG] logs\debug.log - Started processing transaction Gergana I -> Sarah T £3.0
@Thu Apr 11 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:08.770] [DEBUG] logs\debug.log - Deducting 300 from Gergana I
[2018-07-18T17:25:08.771] [DEBUG] logs\debug.log - Adding 300 to Sarah T
[2018-07-18T17:25:08.772] [DEBUG] logs\debug.log - Converting 549 to string
[2018-07-18T17:25:08.778] [DEBUG] logs\debug.log - Result of conversion: 5.49
[2018-07-18T17:25:08.779] [DEBUG] logs\debug.log - Started processing transaction Rob S -> Chris W £5.49
@Mon Apr 15 2013 00:00:00 GMT+0100 message: Coffee
[2018-07-18T17:25:08.779] [DEBUG] logs\debug.log - Deducting 549 from Rob S
[2018-07-18T17:25:08.780] [DEBUG] logs\debug.log - Adding 549 to Chris W
[2018-07-18T17:25:08.780] [DEBUG] logs\debug.log - Converting 907 to string
[2018-07-18T17:25:08.786] [DEBUG] logs\debug.log - Result of conversion: 9.7
[2018-07-18T17:25:08.787] [DEBUG] logs\debug.log - Started processing transaction Gergana I -> Ben B £9.7
@Thu Apr 18 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:08.793] [DEBUG] logs\debug.log - Deducting 907 from Gergana I
[2018-07-18T17:25:08.799] [DEBUG] logs\debug.log - Adding 907 to Ben B
[2018-07-18T17:25:08.800] [DEBUG] logs\debug.log - Converting 532 to string
[2018-07-18T17:25:08.801] [DEBUG] logs\debug.log - Result of conversion: 5.32
[2018-07-18T17:25:08.801] [DEBUG] logs\debug.log - Started processing transaction Todd -> Sarah T £5.32
@Sun Apr 21 2013 00:00:00 GMT+0100 message: Sandcastle Help
[2018-07-18T17:25:08.802] [DEBUG] logs\debug.log - Deducting 532 from Todd
[2018-07-18T17:25:08.803] [DEBUG] logs\debug.log - Adding 532 to Sarah T
[2018-07-18T17:25:08.808] [DEBUG] logs\debug.log - Converting 115 to string
[2018-07-18T17:25:08.809] [DEBUG] logs\debug.log - Result of conversion: 1.15
[2018-07-18T17:25:08.810] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Tim L £1.15
@Wed Apr 24 2013 00:00:00 GMT+0100 message: Fantasy Football
[2018-07-18T17:25:08.811] [DEBUG] logs\debug.log - Deducting 115 from Ben B
[2018-07-18T17:25:08.811] [DEBUG] logs\debug.log - Adding 115 to Tim L
[2018-07-18T17:25:08.817] [DEBUG] logs\debug.log - Converting 247 to string
[2018-07-18T17:25:08.818] [DEBUG] logs\debug.log - Result of conversion: 2.47
[2018-07-18T17:25:08.818] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Jon A £2.47
@Thu Apr 25 2013 00:00:00 GMT+0100 message: Coffee
[2018-07-18T17:25:08.827] [DEBUG] logs\debug.log - Deducting 247 from Stephen S
[2018-07-18T17:25:08.832] [DEBUG] logs\debug.log - Adding 247 to Jon A
[2018-07-18T17:25:08.833] [DEBUG] logs\debug.log - Converting 901 to string
[2018-07-18T17:25:08.834] [DEBUG] logs\debug.log - Result of conversion: 9.1
[2018-07-18T17:25:08.835] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Jon A £9.1
@Fri Apr 26 2013 00:00:00 GMT+0100 message: Misc Morale
[2018-07-18T17:25:08.840] [DEBUG] logs\debug.log - Deducting 901 from Stephen S
[2018-07-18T17:25:08.841] [DEBUG] logs\debug.log - Adding 901 to Jon A
[2018-07-18T17:25:08.847] [DEBUG] logs\debug.log - Converting 991 to string
[2018-07-18T17:25:08.848] [DEBUG] logs\debug.log - Result of conversion: 9.91
[2018-07-18T17:25:08.848] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Chris W £9.91
@Sat Apr 27 2013 00:00:00 GMT+0100 message: Rails Consultancy
[2018-07-18T17:25:08.849] [DEBUG] logs\debug.log - Deducting 991 from Ben B
[2018-07-18T17:25:08.850] [DEBUG] logs\debug.log - Adding 991 to Chris W
[2018-07-18T17:25:08.858] [DEBUG] logs\debug.log - Converting 985 to string
[2018-07-18T17:25:08.859] [DEBUG] logs\debug.log - Result of conversion: 9.85
[2018-07-18T17:25:08.860] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Dan W £9.85
@Wed May 01 2013 00:00:00 GMT+0100 message: Git-Fu Rendered
[2018-07-18T17:25:08.861] [DEBUG] logs\debug.log - Deducting 985 from Ben B
[2018-07-18T17:25:08.867] [DEBUG] logs\debug.log - Adding 985 to Dan W
[2018-07-18T17:25:08.868] [DEBUG] logs\debug.log - Converting 134 to string
[2018-07-18T17:25:08.868] [DEBUG] logs\debug.log - Result of conversion: 1.34
[2018-07-18T17:25:08.869] [DEBUG] logs\debug.log - Started processing transaction Laura B -> Dan W £1.34
@Sat May 04 2013 00:00:00 GMT+0100 message: Coffee
[2018-07-18T17:25:08.870] [DEBUG] logs\debug.log - Deducting 134 from Laura B
[2018-07-18T17:25:08.871] [DEBUG] logs\debug.log - Adding 134 to Dan W
[2018-07-18T17:25:08.877] [DEBUG] logs\debug.log - Converting 51 to string
[2018-07-18T17:25:08.878] [DEBUG] logs\debug.log - Result of conversion: 0.51
[2018-07-18T17:25:08.879] [DEBUG] logs\debug.log - Started processing transaction Sarah T -> Ben B £0.51
@Sun May 05 2013 00:00:00 GMT+0100 message: Beers
[2018-07-18T17:25:08.879] [DEBUG] logs\debug.log - Deducting 51 from Sarah T
[2018-07-18T17:25:08.880] [DEBUG] logs\debug.log - Adding 51 to Ben B
[2018-07-18T17:25:08.881] [DEBUG] logs\debug.log - Converting 492 to string
[2018-07-18T17:25:08.881] [DEBUG] logs\debug.log - Result of conversion: 4.92
[2018-07-18T17:25:08.882] [DEBUG] logs\debug.log - Started processing transaction Todd -> Dan W £4.92
@Mon May 06 2013 00:00:00 GMT+0100 message: Git-Fu Rendered
[2018-07-18T17:25:08.892] [DEBUG] logs\debug.log - Deducting 492 from Todd
[2018-07-18T17:25:08.893] [DEBUG] logs\debug.log - Adding 492 to Dan W
[2018-07-18T17:25:08.894] [DEBUG] logs\debug.log - Converting 594 to string
[2018-07-18T17:25:08.895] [DEBUG] logs\debug.log - Result of conversion: 5.94
[2018-07-18T17:25:08.895] [DEBUG] logs\debug.log - Started processing transaction Chris W -> Tim L £5.94
@Wed May 08 2013 00:00:00 GMT+0100 message: Coffee
[2018-07-18T17:25:08.896] [DEBUG] logs\debug.log - Deducting 594 from Chris W
[2018-07-18T17:25:08.897] [DEBUG] logs\debug.log - Adding 594 to Tim L
[2018-07-18T17:25:08.898] [DEBUG] logs\debug.log - Converting 227 to string
[2018-07-18T17:25:08.899] [DEBUG] logs\debug.log - Result of conversion: 2.27
[2018-07-18T17:25:08.899] [DEBUG] logs\debug.log - Started processing transaction Gergana I -> Tim L £2.27
@Thu May 09 2013 00:00:00 GMT+0100 message: White Water Rafting
[2018-07-18T17:25:08.900] [DEBUG] logs\debug.log - Deducting 227 from Gergana I
[2018-07-18T17:25:08.901] [DEBUG] logs\debug.log - Adding 227 to Tim L
[2018-07-18T17:25:08.902] [DEBUG] logs\debug.log - Converting 1107 to string
[2018-07-18T17:25:08.907] [DEBUG] logs\debug.log - Result of conversion: 11.7
[2018-07-18T17:25:08.908] [DEBUG] logs\debug.log - Started processing transaction Todd -> Ben B £11.7
@Mon May 13 2013 00:00:00 GMT+0100 message: Coffee
[2018-07-18T17:25:08.909] [DEBUG] logs\debug.log - Deducting 1107 from Todd
[2018-07-18T17:25:08.910] [DEBUG] logs\debug.log - Adding 1107 to Ben B
[2018-07-18T17:25:08.910] [DEBUG] logs\debug.log - Converting 996 to string
[2018-07-18T17:25:08.911] [DEBUG] logs\debug.log - Result of conversion: 9.96
[2018-07-18T17:25:08.912] [DEBUG] logs\debug.log - Started processing transaction Ben B -> Dan W £9.96
@Tue May 14 2013 00:00:00 GMT+0100 message: Rails Consultancy
[2018-07-18T17:25:08.913] [DEBUG] logs\debug.log - Deducting 996 from Ben B
[2018-07-18T17:25:08.913] [DEBUG] logs\debug.log - Adding 996 to Dan W
[2018-07-18T17:25:08.919] [DEBUG] logs\debug.log - Converting 1194 to string
[2018-07-18T17:25:08.920] [DEBUG] logs\debug.log - Result of conversion: 11.94
[2018-07-18T17:25:08.921] [DEBUG] logs\debug.log - Started processing transaction Laura B -> Sarah T £11.94
@Sat May 18 2013 00:00:00 GMT+0100 message: Lunch
[2018-07-18T17:25:08.928] [DEBUG] logs\debug.log - Deducting 1194 from Laura B
[2018-07-18T17:25:08.929] [DEBUG] logs\debug.log - Adding 1194 to Sarah T
[2018-07-18T17:25:08.929] [DEBUG] logs\debug.log - Converting 924 to string
[2018-07-18T17:25:08.930] [DEBUG] logs\debug.log - Result of conversion: 9.24
[2018-07-18T17:25:08.931] [DEBUG] logs\debug.log - Started processing transaction Stephen S -> Sam N £9.24
@Wed May 22 2013 00:00:00 GMT+0100 message: Pokemon Training
[2018-07-18T17:25:08.931] [DEBUG] logs\debug.log - Deducting 924 from Stephen S
